Id;Imei;Incio_Viaje;Hora_Incio_Viaje;Fin_Viaje;Tiempo_Pausas_hh;Direccion_Inicio;Direeccion_Fin;Latitud_Inicio;Longitud_Inicio;Latitud_Fin;Longitud_Fin;Kilometro_Total_Recorrido;Fin_Odometer;Inicio_Odometro;Puntaje_de_Conduccion;Frenado_Brusco;Acelerado_Brusco;Exceso_Velocidad;Exceso_Segmento;Marca;Modelo;Placa;Chasis;Alias;Grupo;Cliente;daily_ignition_on_move;Tiempo_Recorrido_hh;Tiempo_Detenido_hh;daily_ignition_on_stop;Unidad_Medida_Consumo Combustible;Consumo_Medio_Combustible;Codigo_Viaje;Empresa
400125;400125;2019-08-01 00:00:00.000;8;2019-08-01 00:00:00.000;1,68;CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);10,924325;-74,81022;10,924325;-74,81022;22,63;46949,21;46926,58;98,8;0;0;0;NULL;CHEVROLET;NHR;WOW840;9GDNLR771HB010019;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);Avis;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);1899-12-30 00:00:00.000;0,18;1,68;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400127;400127;2019-08-01 00:00:00.000;8;2019-08-01 00:00:00.000;0,86;CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);10,924325;-74,81022;10,924325;-74,81022;46,43;33001,35;32954,92;97,96;0;0;0;NULL;CHEVROLET;NHR;WOW841;9GDNLR77XHB011010;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);Avis;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);1899-12-30 00:00:00.000;0,59;0,86;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400054;400054;2019-08-01 00:00:00.000;8;2019-08-01 00:00:00.000;1,39;CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);10,924325;-74,81022;10,924325;-74,81022;40,85;39717,88;39677,04;96,11;0;0;0;NULL;CHEVROLET;NHR;WOW843;9GDNLR778HB010521;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);Avis;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);1899-12-30 00:00:00.000;0,47;1,39;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400122;400122;2019-08-01 00:00:00.000;8;2019-08-01 00:00:00.000;0,37;CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);10,924325;-74,81022;10,924325;-74,81022;99,76;28684,51;28584,74;99,12;0;0;0;NULL;CHEVROLET;NHR;WOW844;9GDNLR774HB010029;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);Avis;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);1899-12-30 00:00:00.000;1,67;0,37;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400128;400128;2019-08-01 00:00:00.000;8;2019-08-01 00:00:00.000;0,7;CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);10,924325;-74,81022;10,924325;-74,81022;16,9;27752,61;27735,71;95,72;0;0;0;NULL;CHEVROLET;NHR;WOW846;9GDNLR778HB010079;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);Avis;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);1899-12-30 00:00:00.000;0,16;0,7;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400155;400155;2019-08-01 00:00:00.000;8;2019-08-01 00:00:00.000;0;CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);10,924325;-74,81022;10,924325;-74,81022;0;33713,11;33713,11;100;0;0;0;NULL;CHEVROLET;NHR;WOW848;9GDNLR771HB010070;NEGOCIO CÁRNICO BOGOTÁ​ (RENTING);Avis;NEGOCIO CÁRNICO BOGOTÁ​ (RENTING);1899-12-30 00:00:00.000;0;0;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400160;400160;2019-08-01 00:00:00.000;8;2019-08-01 00:00:00.000;0,34;CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);10,924325;-74,81022;10,924325;-74,81022;51,06;36655,48;36604,42;99,13;0;0;0;NULL;CHEVROLET;NHR;WOW849;9GDNLR778HB010020;NEGOCIO CÁRNICO MEDELLÍN;AVIS;NEGOCIO CÁRNICO MEDELLÍN;1899-12-30 00:00:00.000;0,76;0,34;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400109;400109;2019-08-01 00:00:00.000;8;2019-08-01 00:00:00.000;0,48;CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);10,924325;-74,81022;10,924325;-74,81022;25,25;32751,3;32726,05;98,91;0;1;0;NULL;CHEVROLET;NHR;WOW850;9GDNLR773HB010068;NEGOCIO CÁRNICO MEDELLÍN;AVIS;NEGOCIO CÁRNICO MEDELLÍN;1899-12-30 00:00:00.000;0,21;0,48;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400697;400697;2019-08-01 00:00:00.000;8;2019-08-01 00:00:00.000;0,01;CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);10,924325;-74,81022;10,924325;-74,81022;633,41;189259,88;188626,48;98,68;0;0;0;NULL;CHEVROLET;NQR;EQP226;9GDN1R750JB009292;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);Avis;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);1899-12-30 00:00:00.000;10,3;0,01;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400158;400158;2019-08-01 00:00:00.000;8;2019-08-01 00:00:00.000;0,32;CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);10,924325;-74,81022;10,924325;-74,81022;41,6;68603,22;68561,62;97,75;0;0;0;NULL;CHEVROLET;NKR III;WOW819;9GDNMR857HB006583;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);Avis;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);1899-12-30 00:00:00.000;0,58;0,32;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400171;400171;2019-08-01 00:00:00.000;8;2019-08-01 00:00:00.000;0,52;CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);10,924325;-74,81022;10,924325;-74,81022;41,42;58817,15;58775,73;96,7;0;0;0;NULL;CHEVROLET;NKR III;WOW820;9GDNMR859HB006598;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);Avis;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);1899-12-30 00:00:00.000;0,59;0,52;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400173;400173;2019-08-01 00:00:00.000;8;2019-08-01 00:00:00.000;1,94;CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);10,924325;-74,81022;10,924325;-74,81022;66,81;59684,22;59617,42;98,81;0;0;0;NULL;CHEVROLET;NKR III;WOW821;9GDNMR850HB006599;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);Avis;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);1899-12-30 00:00:00.000;0,99;1,94;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400167;400167;2019-08-01 00:00:00.000;8;2019-08-01 00:00:00.000;1,1;CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);10,924325;-74,81022;10,924325;-74,81022;116,27;114052,14;113935,88;97,68;0;0;0;NULL;CHEVROLET;NPR;WOW822;9GDNPR755HB004470;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);Avis;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);1899-12-30 00:00:00.000;2,95;1,1;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400169;400169;2019-08-01 00:00:00.000;8;2019-08-01 00:00:00.000;3,03;CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);10,924325;-74,81022;10,924325;-74,81022;240,88;87505,05;87347,73;97,67;0;0;0;NULL;CHEVROLET;NPR;WOW826;9GDNPR752HB004278;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);Avis;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);1899-12-30 00:00:00.000;2,49;3,03;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400159;400159;2019-08-01 00:00:00.000;8;2019-08-01 00:00:00.000;2,79;CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);10,924325;-74,81022;10,924325;-74,81022;74,95;36881,8;36806,85;96,36;0;0;0;NULL;CHEVROLET;NHR;WOW828;9GDNLR773HB011107;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);Avis;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);1899-12-30 00:00:00.000;1,48;2,79;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400156;400156;2019-08-01 00:00:00.000;8;2019-08-01 00:00:00.000;0,72;CO,Atlantico,Barranquilla,Carrera 34 14 - Rel: Cr 34-114 a 272m de:Esso,en ruta(BAL002);CO,Atlantico,Barranquilla,Carrera 34 14 - Rel: Cr 34-114 a 272m de:Esso,en ruta(BAL002);10,979133;-74,838408;10,979133;-74,838408;67,8;33952,7;33884,91;98,94;0;0;0;NULL;CHEVROLET;NHR;WOW830;9GDNLR772HB010028;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);Avis;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);1899-12-30 00:00:00.000;0,73;0,72;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400154;400154;2019-08-01 00:00:00.000;8;2019-08-01 00:00:00.000;0,28;CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);10,924325;-74,81022;10,924325;-74,81022;48,41;31761,13;31712,72;98,96;0;0;0;NULL;CHEVROLET;NHR;WOW832;9GDNLR777HB010008;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);Avis;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);1899-12-30 00:00:00.000;0,75;0,28;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400161;400161;2019-08-01 00:00:00.000;8;2019-08-01 00:00:00.000;1,19;CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);10,924325;-74,81022;10,924325;-74,81022;34,56;32138,28;32103,72;97,53;0;0;0;NULL;CHEVROLET;NHR;WOW834;9GDNLR775HB010430;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);Avis;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);1899-12-30 00:00:00.000;0,62;1,19;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400162;400162;2019-08-01 00:00:00.000;8;2019-08-01 00:00:00.000;0,25;CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);10,924325;-74,81022;10,924325;-74,81022;33,91;74176,23;74142,33;96,97;0;0;0;NULL;CHEVROLET;NHR;WOW838;9GDNLR770HB011114;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);Avis;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);1899-12-30 00:00:00.000;0,4;0,25;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400146;400146;2019-08-01 00:00:00.000;8;2019-08-01 00:00:00.000;0,23;CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);10,924325;-74,81022;10,924325;-74,81022;43,49;57082,36;57038,88;96,79;0;0;0;NULL;CHEVROLET;NHR;WOW842;9GDNLR776HB010095;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);Avis;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);1899-12-30 00:00:00.000;0,76;0,23;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400157;400157;2019-08-01 00:00:00.000;8;2019-08-01 00:00:00.000;0,37;CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);10,924325;-74,81022;10,924325;-74,81022;41,07;29629,88;29588,81;98,37;0;0;0;NULL;CHEVROLET;NHR;WOW847;9GDNLR779HB010009;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);Avis;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);1899-12-30 00:00:00.000;0,62;0,37;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
180117;180117;2019-08-03 00:00:00.000;8;2019-08-03 00:00:00.000;0;CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);10,924325;-74,81022;10,924325;-74,81022;34,47;64678,99;64644,53;100;0;0;0;NULL;MITSUBISHI;L 200;DRV481;MMBJNKL30JH001392;EPIROC COLOMBIAS SAS;EPIROC;EPIROC COLOMBIAS SAS;1899-12-30 00:00:00.000;0;0;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
180463;180463;2019-08-03 00:00:00.000;8;2019-08-03 00:00:00.000;0;CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);10,924325;-74,81022;10,924325;-74,81022;351,67;39233,64;38881,96;97,65;1;2;7;NULL;MITSUBISHI;L 200;DRW299;MMBJNKL30JH002388;EPIROC COLOMBIAS SAS;EPIROC;EPIROC COLOMBIAS SAS;1899-12-30 00:00:00.000;0;0;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
180153;180153;2019-08-03 00:00:00.000;8;2019-08-03 00:00:00.000;0;CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);10,924325;-74,81022;10,924325;-74,81022;0;10931,83;10931,83;100;0;0;0;NULL;RENAULT;DUSTER;DRW334;9FBHSR5BAJM066952;ATLAS COPCO COLOMBIA LTDA;ATLAS COPCO;ATLAS COPCO COLOMBIA LTDA;1899-12-30 00:00:00.000;0;0;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
180510;180510;2019-08-03 00:00:00.000;8;2019-08-03 00:00:00.000;0;CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);10,924325;-74,81022;10,924325;-74,81022;0;12172,05;12172,05;100;0;0;0;NULL;DODGE;JOURNEY;DRX726;3C4PDCCB9JT669938;EPIROC COLOMBIAS SAS;EPIROC;EPIROC COLOMBIAS SAS;1899-12-30 00:00:00.000;0;0;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
180972;180972;2019-08-03 00:00:00.000;8;2019-08-03 00:00:00.000;0;CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);10,924325;-74,81022;10,924325;-74,81022;224,57;42078,64;41854,06;95,75;0;0;17;NULL;NISSAN;D23 FRONTIER;DRY905;3N6CD33B2ZK398850;EPIROC COLOMBIAS SAS;EPIROC;EPIROC COLOMBIAS SAS;1899-12-30 00:00:00.000;0;0;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400636;400636;2019-08-03 00:00:00.000;8;2019-08-03 00:00:00.000;0,43;CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);10,924325;-74,81022;10,924325;-74,81022;83,21;65054,22;64971,01;99,02;0;0;0;NULL;CHEVROLET;NKR III;EQP066;9GDNMR854JB012170;MEALS CARNICO MONTERIA;Meals;MEALS CARNICO MONTERIA;1899-12-30 00:00:00.000;1,26;0,43;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400638;400638;2019-08-03 00:00:00.000;8;2019-08-03 00:00:00.000;0,27;CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);10,924325;-74,81022;10,924325;-74,81022;150,75;35887,24;35736,5;99,97;0;0;0;NULL;CHEVROLET;NKR III;EQP067;9GDNMR857JB013149;MEALS BUCARAMANGA;AVIS Meals;MEALS BUCARAMANGA;1899-12-30 00:00:00.000;3,31;0,27;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400640;400640;2019-08-03 00:00:00.000;8;2019-08-03 00:00:00.000;0;CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);10,924325;-74,81022;10,924325;-74,81022;44,77;36867,16;36822,39;99,96;0;0;0;NULL;CHEVROLET;NKR III;EQP068;9GDNMR853JB013150;MEALS BUCARAMANGA;AVIS  Meals;MEALS BUCARAMANGA;1899-12-30 00:00:00.000;0,92;0;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400637;400637;2019-08-03 00:00:00.000;8;2019-08-03 00:00:00.000;0,09;CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);10,924325;-74,81022;10,924325;-74,81022;75,32;32811,8;32736,48;99,53;0;0;0;NULL;CHEVROLET;NKR III;EQP069;9GDNMR850JB013283;MEALS BUCARAMANGA;AVIS Meals;MEALS BUCARAMANGA;1899-12-30 00:00:00.000;1,13;0,09;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400652;400652;2019-08-03 00:00:00.000;8;2019-08-03 00:00:00.000;0,28;CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);10,924325;-74,81022;10,924325;-74,81022;57,7;45835,51;45777,81;100;0;0;0;NULL;CHEVROLET;NKR III;EQP070;9GDNMR856JB013174;MEALS BUCARAMANGA;AVIS Meals;MEALS BUCARAMANGA;1899-12-30 00:00:00.000;0,82;0,28;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400220;400220;2019-08-03 00:00:00.000;8;2019-08-03 00:00:00.000;0,04;CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);10,924325;-74,81022;10,924325;-74,81022;30,79;29205,12;29174,33;100;0;0;0;NULL;CHEVROLET;NKR III;EQP071;9GDNMR854JB011116;MEALS MEDELLIN;AVIS Meals;MEALS MEDELLIN;1899-12-30 00:00:00.000;0,29;0,04;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400384;400384;2019-08-03 00:00:00.000;8;2019-08-03 00:00:00.000;0;CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);10,924325;-74,81022;10,924325;-74,81022;232,97;42808,93;42575,96;99,89;0;0;0;NULL;CHEVROLET;NKR III;EQP072;9GDNMR858JB013175;MEALS BUCARAMANGA;AVIS Meals;MEALS BUCARAMANGA;1899-12-30 00:00:00.000;3,87;0;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400635;400635;2019-08-03 00:00:00.000;8;2019-08-03 00:00:00.000;0,01;CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);10,924325;-74,81022;10,924325;-74,81022;36,62;48110,19;48073,57;100;0;0;0;NULL;CHEVROLET;NKR III;EQP073;9GDNMR85XJB013193;MEALS BUCARAMANGA;AVIS  Meals;MEALS BUCARAMANGA;1899-12-30 00:00:00.000;0,36;0,01;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400651;400651;2019-08-03 00:00:00.000;8;2019-08-03 00:00:00.000;0,16;CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);10,924325;-74,81022;10,924325;-74,81022;39,97;34545,38;34505,41;99,78;0;0;0;NULL;CHEVROLET;NKR III;EQP074;9GDNMR851JB013194;MEALS BUCARAMANGA;AVIS  Meals;MEALS BUCARAMANGA;1899-12-30 00:00:00.000;0,54;0,16;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400664;400664;2019-08-03 00:00:00.000;8;2019-08-03 00:00:00.000;0,79;CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);10,924325;-74,81022;10,924325;-74,81022;40,62;33261,71;33221,09;99,7;0;0;0;NULL;CHEVROLET;NKR III;EQP075;9GDNMR850JB013221;MEALS MEDELLIN;AVIS Meals;MEALS MEDELLIN;1899-12-30 00:00:00.000;0,53;0,79;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400653;400653;2019-08-03 00:00:00.000;8;2019-08-03 00:00:00.000;0;CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);10,924325;-74,81022;10,924325;-74,81022;48,71;35874,52;35825,81;100;0;0;0;NULL;CHEVROLET;NKR III;EQP076;9GDNMR852JB013284;MEALS BUCARAMANGA;AVIS Meals;MEALS BUCARAMANGA;1899-12-30 00:00:00.000;0,77;0;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
