Date,Platform,Duration,App Version,OS Version,User Index,User Id,Session,Device,Country,Location,Screens,Actions,Crashed,App Killed,Connectivity,Video,Offline,Tags
05/09/2019 7:30,Android,00:00:25,1.27,9,3887,Anonymous,183,SM-A205G,Peru,"Sullana, Piura",4,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d70ffd78d60ef1524c2cc9c,No,
05/09/2019 6:51,Android,00:00:30,1.27,9,346,Anonymous,1168,SM-A305G,Peru,"Lima, Lima",4,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d70f6d81ad8bd150febea33,No,
05/09/2019 6:49,Android,00:00:03,1.27,9,346,Anonymous,1167,SM-A305G,Peru,"Lima, Lima",1,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d70f6311ad8bd150febe3e5,No,
05/09/2019 6:48,Android,00:00,1.27,9,346,Anonymous,1166,SM-A305G,Peru,"Lima, Lima",1,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d70f61a1ad8bd150d60b70c,No,
05/09/2019 6:48,Android,00:00:04,1.27,9,346,Anonymous,1165,SM-A305G,Peru,"Lima, Lima",2,1,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d70f6141ad8bd1509140e97,No,
05/09/2019 6:33,Android,00:02:20,1.27,9,346,Anonymous,1164,SM-A305G,Peru,"Lima, Lima",15,14,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d70f295d48b1f150f4e612e,No,
04/09/2019 22:57,Android,00:00:06,1.27,6.0,5944,Anonymous,100,Lenovo PB2-650Y,Peru,"Lima, Lima",3,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d7087a0cb7f8a15533ccc33,No,
04/09/2019 22:55,Android,00:01:43,1.27,6.0,5944,Anonymous,99,Lenovo PB2-650Y,Peru,"Lima, Lima",7,13,No,No,No Connectivity,http://dashboard.appsee.com/Videos/External/5d70872ccb7f8a15533ccc32,Yes,
04/09/2019 22:01,Android,00:02:51,1.27,9,7048,Anonymous,2,SM-G9600,Peru,"Lima, Lima",26,17,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d707aa42267121602e2ef32,No,
04/09/2019 22:01,Android,00:00:12,1.27,9,7048,Anonymous,1,SM-G9600,Peru,"Lima, Lima",2,3,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d707a77eb25e714d650289e,No,
04/09/2019 22:00,Android,00:00:16,1.27,9,3710,Anonymous,13,SM-G9600,Peru,"Lima, Lima",2,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d707a36c69cb21dc2555c40,No,
04/09/2019 19:56,Android,00:00:49,1.27,6.0,5944,Anonymous,98,Lenovo PB2-650Y,Peru,"Lima, Lima",9,17,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d705d3ebcc0c614e17b7c37,No,
04/09/2019 19:56,Android,00:00:21,1.27,6.0,5944,Anonymous,97,Lenovo PB2-650Y,Peru,"Lima, Lima",4,16,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d705d27bcc0c614dfe40bae,No,
04/09/2019 19:33,Android,00:00,1.27,6.0,5944,Anonymous,96,Lenovo PB2-650Y,Peru,"Lima, Lima",1,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d7057f7bcc0c614e17b477c,No,
04/09/2019 19:03,Android,00:00,1.27,6.0,5944,Anonymous,95,Lenovo PB2-650Y,Peru,"Lima, Lima",2,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d7050cdbcc0c614e17af451,No,
04/09/2019 18:55,Android,00:01:19,1.27,6.0,5944,Anonymous,94,Lenovo PB2-650Y,Peru,"Lima, Lima",6,3,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d704ee1bcc0c614e17add5c,No,
04/09/2019 18:55,Android,00:00:02,1.27,6.0,5944,Anonymous,93,Lenovo PB2-650Y,Peru,"Lima, Lima",2,1,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d704edebcc0c614e5860e1b,No,
04/09/2019 18:55,Android,00:00,1.27,6.0,5944,Anonymous,92,Lenovo PB2-650Y,Peru,"Lima, Lima",2,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d704edbbcc0c614e5860e05,No,
04/09/2019 18:54,Android,00:00:22,1.27,6.0,5944,Anonymous,91,Lenovo PB2-650Y,Peru,"Lima, Lima",2,6,No,No,No Connectivity,http://dashboard.appsee.com/Videos/External/5d704ec4bcc0c614e5860e04,Yes,
