Date,Platform,Duration,App Version,OS Version,User Index,User Id,Session,Device,Country,Location,Screens,Actions,Crashed,App Killed,Connectivity,Video,Offline,Tags
29/08/2019 8:12,Android,00:00:18,1.27,8.1.0,6292,Anonymous,166,Samsung Galaxy J7 Prime Duos,Colombia,"Bogota, Distrito Capital De Bogota",3,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d67cf2284afdb14e8e37d56,No,
29/08/2019 7:45,Android,00:00:16,1.27,8.1.0,6292,Anonymous,165,Samsung Galaxy J7 Prime Duos,Colombia,"Bogota, Distrito Capital De Bogota",5,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d67c8f18ad9dc14e93880f8,No,
29/08/2019 6:17,Android,00:00:47,1.27,8.1.0,2386,Anonymous,396,Moto G5,Colombia,"Popayan, Cauca",6,3,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d67b4532c156814b900587a,No,
29/08/2019 5:56,Android,00:00:10,1.27,8.1.0,6292,Anonymous,164,Samsung Galaxy J7 Prime Duos,Colombia,"Bogota, Distrito Capital De Bogota",2,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d67af4c9aa8fe15288fb2d8,No,
29/08/2019 5:56,Android,00:00:02,1.27,8.1.0,6292,Anonymous,163,Samsung Galaxy J7 Prime Duos,Colombia,"Bogota, Distrito Capital De Bogota",2,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d67af48547534157f41f5d1,No,
29/08/2019 4:56,Android,00:00:56,1.27,7.0,6388,Anonymous,57,LG-M400,Colombia,"Cota, Cundinamarca",4,3,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d67a15f07c154167b24f63f,No,
29/08/2019 4:55,Android,00:00:56,1.27,7.0,6388,Anonymous,56,LG-M400,Colombia,"Cota, Cundinamarca",3,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d67a123e9a29e0e5c727ea0,No,
28/08/2019 21:58,Android,00:00:42,1.27,8.1.0,6362,Anonymous,17,DUB-LX3,Colombia,"Cota, Cundinamarca",4,1,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d673f60fccd5e15274339e5,No,
28/08/2019 21:27,Android,00:00:21,1.27,8.1.0,6362,Anonymous,16,DUB-LX3,Colombia,"Cota, Cundinamarca",4,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d6738035b85b8155bd52ee8,No,
28/08/2019 21:14,Android,00:00:29,1.27,8.1.0,6362,Anonymous,15,DUB-LX3,Colombia,"Cota, Cundinamarca",5,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d6734ecfccd5e152bea9fa9,No,
28/08/2019 20:12,Android,00:00:01,1.27,8.1.0,6292,Anonymous,162,Samsung Galaxy J7 Prime Duos,Colombia,"Bogota, Distrito Capital De Bogota",4,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d67267e9aa8fe152ce66fa7,No,
28/08/2019 19:48,Android,00:00:09,1.27,8.1.0,6292,Anonymous,161,Samsung Galaxy J7 Prime Duos,Colombia,"Bogota, Distrito Capital De Bogota",5,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d6720e67cb1eb15d6a4772e,No,
